customer_id,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,support_tickets,usage_hours,last_payment_days_ago,is_autopay,discount_used,churn
CUST_1846,53,40,119.18,6520.78,Two year,UPI,Fiber Optic,5,57.87,14,1,1,0
CUST_1847,44,43,46.61,5351.92,Two year,Cash,No,6,2.29,11,1,0,1
CUST_1848,55,22,103.32,2779.13,One year,Credit Card,No,6,48.05,44,0,0,0
CUST_1849,24,20,62.68,656.99,Month-to-month,Credit Card,DSL,4,9.52,26,1,1,1
CUST_1850,22,8,84.87,4682.3,Two year,UPI,Fiber Optic,4,43.47,21,1,0,1
CUST_1851,60,29,92.73,5785.59,Month-to-month,Credit Card,No,5,11.85,9,1,0,1
CUST_1852,62,40,83.38,844.5,One year,UPI,Fiber Optic,2,95.59,1,1,1,0
CUST_1853,68,30,34.05,5106.76,Month-to-month,Credit Card,DSL,3,52.78,44,1,0,0
CUST_1854,48,55,64.3,2362.29,Month-to-month,UPI,Fiber Optic,4,91.41,6,0,0,1
CUST_1855,40,16,76.14,6137.53,One year,Bank Transfer,Fiber Optic,3,3.21,1,0,0,0
CUST_1856,59,46,104.9,4362.97,One year,Bank Transfer,Fiber Optic,3,64.13,22,1,0,0
CUST_1857,27,62,64.36,1119.39,Month-to-month,Bank Transfer,Fiber Optic,0,31.39,13,1,0,0
CUST_1858,49,7,111.87,4259.5,Month-to-month,Credit Card,Fiber Optic,2,43.75,38,0,0,1
CUST_1859,60,45,64.04,3226.32,Month-to-month,UPI,DSL,7,87.44,41,0,0,0
CUST_1860,47,59,74.88,1524.81,Month-to-month,UPI,Fiber Optic,6,98.02,40,1,0,1
CUST_1861,56,56,99.63,6747.97,One year,Cash,Fiber Optic,3,25.4,31,0,0,0
CUST_1862,48,48,78.31,187.12,Month-to-month,Bank Transfer,DSL,6,94.88,15,0,0,0
CUST_1863,35,27,116.02,2565.81,Month-to-month,Cash,No,6,69.18,2,1,0,1
CUST_1864,53,53,86.03,199.5,Month-to-month,Bank Transfer,DSL,2,95.19,31,0,0,1
CUST_1865,19,35,72.27,858.45,Month-to-month,Cash,Fiber Optic,2,56.67,26,0,0,0
CUST_1866,31,51,22.36,2447.06,One year,Bank Transfer,No,0,96.11,2,0,0,0
CUST_1867,30,37,61.37,528.74,One year,UPI,DSL,7,89.35,11,1,1,0
CUST_1868,46,57,49.92,4813.38,Month-to-month,Bank Transfer,Fiber Optic,6,13.73,33,0,1,1
CUST_1869,29,8,94.81,786.22,Month-to-month,Credit Card,Fiber Optic,5,31.77,18,1,0,1
CUST_1870,56,20,40.83,5643.54,One year,Bank Transfer,DSL,7,25.06,21,1,1,1
CUST_1871,19,53,40.52,515.87,Month-to-month,Bank Transfer,No,7,57.64,31,1,0,1
CUST_1872,49,12,38.95,568.54,Month-to-month,UPI,DSL,2,80.48,26,0,1,1
CUST_1873,30,49,32.56,2512.07,Month-to-month,Credit Card,Fiber Optic,3,76.18,30,1,0,0
CUST_1874,63,17,51.1,7182.92,Month-to-month,UPI,DSL,5,72.95,39,0,1,1
CUST_1875,44,64,108.59,5167.01,Month-to-month,Cash,DSL,5,38.15,21,0,0,1
CUST_1876,66,42,97.49,6184.04,Two year,Cash,No,1,14.82,16,0,0,0
CUST_1877,58,29,93.53,1218.26,One year,Credit Card,Fiber Optic,3,21.85,7,0,1,1
CUST_1878,34,19,99.73,6689.59,One year,Cash,DSL,3,74.43,22,1,0,0
CUST_1879,57,11,46.94,164.36,Month-to-month,Credit Card,Fiber Optic,2,15.61,7,1,1,1
CUST_1880,48,50,108.74,1783.15,One year,Bank Transfer,Fiber Optic,3,23.07,2,0,0,0
CUST_1881,51,71,33.73,4967.13,Two year,Cash,No,7,43.03,37,1,0,0
CUST_1882,41,58,53.63,3064.45,One year,Bank Transfer,Fiber Optic,6,8.14,14,0,1,0
CUST_1883,62,34,78.67,7875.13,Month-to-month,UPI,No,1,22.06,8,1,0,0
CUST_1884,52,20,30.29,339.68,One year,Cash,Fiber Optic,2,15.83,29,1,0,0
CUST_1885,65,50,93.01,7988.93,Month-to-month,UPI,Fiber Optic,4,95.18,44,1,1,1
CUST_1886,23,10,58.72,5026.66,One year,UPI,No,3,19.96,7,0,1,0
CUST_1887,36,32,98.44,4513.79,Month-to-month,Credit Card,DSL,3,86.32,38,1,0,1
CUST_1888,47,52,69.29,570.15,Two year,UPI,DSL,0,12.37,22,0,1,0
CUST_1889,24,15,38.09,2259.3,One year,Credit Card,DSL,4,87.1,44,0,1,0
CUST_1890,27,3,93.48,7404.84,Month-to-month,Credit Card,DSL,4,60.34,17,1,0,1
CUST_1891,58,37,45.21,2898.54,Month-to-month,Credit Card,DSL,6,85.12,16,1,1,1
CUST_1892,49,40,69.08,5327.06,Month-to-month,Credit Card,Fiber Optic,1,86.87,33,0,0,0
CUST_1893,51,40,27.55,7996.02,Month-to-month,Credit Card,Fiber Optic,6,60.04,39,0,1,1
CUST_1894,45,56,81.79,2178.25,Month-to-month,Bank Transfer,Fiber Optic,4,91.85,35,0,0,1
CUST_1895,32,23,86.59,4651.04,Month-to-month,Credit Card,Fiber Optic,6,58.96,38,0,1,1
CUST_1896,47,11,57.87,5601.86,Month-to-month,Cash,DSL,7,71.54,32,0,1,1
CUST_1897,54,64,115.44,1400.56,Two year,Credit Card,Fiber Optic,6,42.19,3,1,0,0
CUST_1898,46,8,107.42,1274.51,Month-to-month,Bank Transfer,Fiber Optic,0,91.49,3,0,0,1
CUST_1899,39,56,90.79,3704.83,Month-to-month,Cash,DSL,7,82.59,8,0,1,1
CUST_1900,21,60,91.37,3147.92,Month-to-month,Cash,No,1,17.5,31,1,1,1
CUST_1901,37,10,45.24,5742.3,Month-to-month,Bank Transfer,Fiber Optic,6,58.06,9,1,0,1
CUST_1902,49,39,85.68,649.12,Month-to-month,Cash,No,6,89.79,5,1,1,1
CUST_1903,53,28,39.82,7780.12,One year,Bank Transfer,DSL,4,79.51,28,1,0,1
CUST_1904,67,49,34.4,212.79,Month-to-month,UPI,Fiber Optic,1,96.29,15,0,1,1
CUST_1905,21,36,119.95,4850.4,One year,UPI,Fiber Optic,7,23.9,27,1,0,1
CUST_1906,44,13,82.24,4544.8,Two year,Credit Card,Fiber Optic,4,37.38,42,1,0,0
CUST_1907,34,36,63.1,1164.25,Month-to-month,Credit Card,Fiber Optic,4,51.21,31,1,0,1
CUST_1908,29,26,48.82,1292.24,Month-to-month,Credit Card,No,6,24.03,40,1,0,0
CUST_1909,39,4,80.39,6362.15,Month-to-month,Credit Card,Fiber Optic,5,40.01,18,1,1,1
CUST_1910,34,64,24.96,7111.74,One year,Bank Transfer,Fiber Optic,4,54.22,38,1,0,0
CUST_1911,27,38,29.47,2335.83,Month-to-month,UPI,No,6,19.94,4,0,1,1
CUST_1912,18,22,23.29,3559.92,One year,Bank Transfer,Fiber Optic,3,26.41,21,1,1,0
CUST_1913,39,2,69.92,2904.46,One year,Cash,Fiber Optic,4,13.36,42,1,1,0
CUST_1914,43,31,80.06,673.12,One year,Cash,DSL,3,71.62,23,1,0,0
CUST_1915,35,11,26.25,5418.31,Month-to-month,Cash,No,7,36.79,22,0,0,1
CUST_1916,67,46,92.12,6619.02,Month-to-month,Cash,Fiber Optic,2,22.81,1,1,0,1
CUST_1917,31,62,43.04,2508.55,One year,Cash,Fiber Optic,5,51.23,25,0,0,0
CUST_1918,64,69,88.52,7922.39,Two year,UPI,DSL,7,7.76,41,1,1,1
CUST_1919,46,64,118.19,699.23,Two year,Bank Transfer,Fiber Optic,0,92.42,28,1,0,1
CUST_1920,29,10,89.11,5328.15,Two year,Cash,Fiber Optic,1,30.15,37,0,1,0
CUST_1921,53,40,108.32,3641.0,One year,Credit Card,Fiber Optic,1,88.76,11,0,0,0
CUST_1922,52,24,114.82,3628.16,One year,UPI,Fiber Optic,2,50.26,22,0,0,0
CUST_1923,69,44,68.68,3715.4,One year,Credit Card,DSL,4,85.16,25,1,0,1
CUST_1924,29,60,90.23,2143.59,Month-to-month,UPI,DSL,0,25.46,21,1,1,0
CUST_1925,24,62,105.2,5752.95,One year,UPI,Fiber Optic,2,18.35,36,1,0,0
CUST_1926,46,17,55.66,5800.45,Month-to-month,Credit Card,DSL,2,85.09,20,1,0,0
CUST_1927,28,65,46.14,2330.94,Month-to-month,Credit Card,Fiber Optic,1,22.08,16,0,1,0
CUST_1928,50,57,114.66,6698.92,One year,Cash,Fiber Optic,3,74.87,28,0,1,0
CUST_1929,23,55,92.63,2603.08,Month-to-month,Credit Card,No,7,35.11,29,1,0,1
CUST_1930,64,53,41.97,5828.24,Month-to-month,Bank Transfer,DSL,7,75.07,26,1,0,1
CUST_1931,32,56,64.91,1055.9,Month-to-month,UPI,DSL,3,90.86,40,0,0,1
CUST_1932,49,9,99.65,1432.74,Two year,UPI,Fiber Optic,4,98.18,2,0,1,1
CUST_1933,68,22,74.71,2594.79,One year,Cash,Fiber Optic,4,36.62,10,0,0,0
CUST_1934,28,13,85.0,4791.6,Month-to-month,UPI,DSL,6,37.39,13,1,1,1
CUST_1935,40,48,95.38,5199.54,Month-to-month,Credit Card,Fiber Optic,6,98.16,15,0,0,1
CUST_1936,43,18,82.2,3231.21,Month-to-month,UPI,Fiber Optic,7,86.29,9,1,0,1
CUST_1937,51,40,74.01,714.93,Month-to-month,UPI,DSL,2,5.46,27,0,0,1
CUST_1938,63,17,94.96,3051.71,Month-to-month,Credit Card,DSL,4,57.77,8,0,1,0
CUST_1939,51,15,92.76,5541.26,One year,Credit Card,No,3,18.94,6,0,0,1
CUST_1940,46,15,82.99,5400.86,Month-to-month,UPI,DSL,7,99.41,36,1,1,1
CUST_1941,21,63,55.98,1365.55,Month-to-month,Bank Transfer,DSL,0,14.75,24,0,0,1
CUST_1942,34,39,60.58,161.49,Month-to-month,Credit Card,DSL,1,56.38,3,1,0,0
CUST_1943,52,13,117.04,6048.55,Month-to-month,Bank Transfer,Fiber Optic,3,66.85,26,0,0,1
CUST_1944,30,32,31.24,940.31,Month-to-month,Bank Transfer,Fiber Optic,6,93.77,36,1,0,0
CUST_1945,58,9,46.85,750.56,One year,Cash,DSL,5,84.88,21,0,0,1
CUST_1946,56,40,69.24,121.34,Month-to-month,Bank Transfer,DSL,4,25.33,13,1,0,0
CUST_1947,32,20,103.67,3517.55,Two year,Cash,DSL,1,57.69,11,0,0,0
CUST_1948,46,63,36.37,4075.78,One year,Bank Transfer,Fiber Optic,5,95.4,8,1,0,0
CUST_1949,46,44,47.7,5137.55,Month-to-month,Cash,DSL,7,73.84,14,1,0,1
CUST_1950,28,38,26.58,2438.9,Month-to-month,Credit Card,No,1,69.15,33,0,1,1
CUST_1951,69,60,90.6,5712.36,One year,UPI,DSL,2,75.74,2,1,0,0
CUST_1952,49,71,43.82,1437.72,Month-to-month,UPI,DSL,7,32.93,1,0,0,1
CUST_1953,19,48,58.87,6672.72,One year,Cash,DSL,4,73.2,11,1,0,0
CUST_1954,64,18,64.37,4617.6,Two year,Credit Card,Fiber Optic,2,24.05,6,0,1,0
CUST_1955,31,16,109.13,4712.73,Month-to-month,Cash,Fiber Optic,7,43.38,32,0,1,1
CUST_1956,37,55,61.13,1757.23,One year,Cash,No,1,89.1,15,0,0,1
CUST_1957,39,39,34.52,685.46,Two year,Credit Card,DSL,2,2.88,12,1,1,0
CUST_1958,28,68,72.43,3771.33,Month-to-month,Bank Transfer,DSL,7,42.02,37,0,0,1
CUST_1959,44,59,116.3,4963.33,One year,Bank Transfer,Fiber Optic,7,27.42,29,1,0,1
CUST_1960,20,62,80.77,850.87,Month-to-month,Credit Card,Fiber Optic,4,20.66,44,0,0,1
CUST_1961,34,13,118.34,7609.22,Month-to-month,Cash,Fiber Optic,3,84.02,22,1,0,0
CUST_1962,61,6,104.11,7845.27,One year,UPI,DSL,0,69.95,14,1,1,0
CUST_1963,45,60,23.6,4409.11,One year,Cash,DSL,5,12.15,19,1,0,1
CUST_1964,46,14,85.84,7605.55,Two year,Bank Transfer,DSL,3,49.95,5,1,1,0
CUST_1965,38,54,48.68,1517.62,Month-to-month,Credit Card,Fiber Optic,7,47.22,35,0,0,1
CUST_1966,64,4,75.96,300.82,Month-to-month,Credit Card,Fiber Optic,1,15.11,25,0,0,1
CUST_1967,33,39,47.93,411.34,Month-to-month,Credit Card,Fiber Optic,7,80.18,38,0,0,1
CUST_1968,54,25,54.89,4741.35,Month-to-month,Bank Transfer,DSL,3,37.3,9,1,0,0
CUST_1969,37,32,112.32,586.97,Month-to-month,Cash,Fiber Optic,2,76.43,7,1,1,1
CUST_1970,23,59,40.66,7672.51,Month-to-month,Credit Card,Fiber Optic,4,20.01,18,1,0,1
CUST_1971,36,63,107.41,1221.27,Month-to-month,UPI,DSL,3,32.19,2,1,0,1
CUST_1972,22,38,23.05,2507.31,Month-to-month,Credit Card,No,3,10.42,10,1,1,1
CUST_1973,20,53,29.09,6597.89,Month-to-month,Cash,Fiber Optic,4,15.2,44,1,0,1
CUST_1974,18,67,105.47,1828.05,Two year,Bank Transfer,Fiber Optic,2,88.44,2,1,0,0
CUST_1975,55,28,83.06,2019.45,One year,UPI,Fiber Optic,0,11.8,8,1,0,0
CUST_1976,32,3,94.72,5174.24,Month-to-month,UPI,Fiber Optic,3,10.48,7,1,1,1
CUST_1977,51,22,40.94,2281.08,Two year,Credit Card,Fiber Optic,5,94.1,35,1,1,0
CUST_1978,52,38,73.71,1817.84,One year,Cash,No,1,64.94,23,1,1,0
CUST_1979,66,62,93.72,2108.0,Two year,Credit Card,Fiber Optic,6,10.99,8,1,1,1
CUST_1980,42,57,82.73,3976.12,Month-to-month,UPI,Fiber Optic,2,97.2,21,0,1,0
CUST_1981,41,6,67.17,7732.19,Month-to-month,Credit Card,Fiber Optic,7,15.56,33,1,1,1
CUST_1982,29,32,115.98,6674.68,Two year,Cash,DSL,2,76.87,1,1,0,0
CUST_1983,35,10,87.62,2348.42,Month-to-month,Bank Transfer,DSL,3,4.45,12,0,0,1
CUST_1984,32,3,110.78,2970.65,Two year,UPI,DSL,5,62.83,11,0,0,1
CUST_1985,61,59,92.98,3769.65,Two year,Cash,Fiber Optic,6,55.12,30,1,1,0
CUST_1986,33,49,93.55,7833.54,Two year,Credit Card,Fiber Optic,7,21.59,4,1,1,0
CUST_1987,44,59,28.0,1461.88,Month-to-month,UPI,Fiber Optic,4,64.67,34,0,0,1
CUST_1988,25,31,55.95,2924.12,Month-to-month,Credit Card,DSL,6,62.09,23,0,0,1
CUST_1989,63,69,105.84,5862.47,Month-to-month,Credit Card,Fiber Optic,3,80.04,32,1,0,1
CUST_1990,42,62,43.26,7715.16,Two year,Bank Transfer,Fiber Optic,3,87.71,3,0,1,0
CUST_1991,34,52,31.55,1329.83,Month-to-month,Credit Card,DSL,4,51.5,28,1,0,1
CUST_1992,46,41,52.61,1896.3,One year,Credit Card,Fiber Optic,1,49.54,4,1,1,0
CUST_1993,25,31,42.04,1882.99,Month-to-month,Cash,Fiber Optic,4,62.54,12,1,0,1
CUST_1994,32,22,112.53,265.36,Month-to-month,Credit Card,DSL,3,73.19,24,1,0,1
CUST_1995,44,4,106.8,4872.51,Month-to-month,Bank Transfer,DSL,0,36.26,33,0,0,1
CUST_1996,63,13,69.97,5398.55,Month-to-month,Credit Card,Fiber Optic,4,50.96,3,0,1,1
CUST_1997,67,45,26.13,4859.95,Two year,Credit Card,Fiber Optic,7,58.93,4,0,0,0
CUST_1998,69,42,91.46,663.45,Month-to-month,Credit Card,No,1,98.85,30,0,0,1
CUST_1999,24,49,82.34,646.92,Two year,UPI,Fiber Optic,4,59.18,6,0,0,0
CUST_2000,20,20,117.06,1762.05,One year,Bank Transfer,Fiber Optic,4,23.19,30,1,1,1
CUST_2001,46,54,75.9,2393.33,One year,UPI,DSL,2,59.21,8,0,0,0
CUST_2002,61,36,53.64,6313.69,One year,Bank Transfer,Fiber Optic,2,82.13,18,1,0,0
CUST_2003,41,1,71.9,1359.18,Month-to-month,Bank Transfer,DSL,3,85.88,16,0,1,1
CUST_2004,20,15,117.93,448.33,Month-to-month,Cash,Fiber Optic,7,80.22,6,1,0,1
CUST_2005,37,17,89.64,3212.5,One year,UPI,DSL,3,88.93,24,1,1,0
CUST_2006,63,24,87.2,3389.5,Month-to-month,Bank Transfer,DSL,6,34.14,28,0,0,1
CUST_2007,32,58,44.07,3662.17,Month-to-month,Bank Transfer,DSL,7,51.25,32,0,0,1
CUST_2008,42,23,94.36,6632.54,Month-to-month,Cash,DSL,4,78.18,25,1,1,0
CUST_2009,47,46,95.03,874.24,One year,UPI,Fiber Optic,0,27.18,28,1,1,0
CUST_2010,31,8,51.73,5661.14,Month-to-month,Credit Card,DSL,5,37.79,21,1,0,1
CUST_2011,24,59,68.37,2769.77,Month-to-month,Cash,No,3,83.28,8,0,0,1
CUST_2012,34,59,49.46,2548.84,Month-to-month,Bank Transfer,Fiber Optic,4,77.24,36,1,0,0
CUST_2013,61,13,45.87,7467.09,Two year,UPI,Fiber Optic,4,97.15,9,1,0,0
CUST_2014,37,39,22.59,2062.9,Month-to-month,Bank Transfer,Fiber Optic,5,99.6,40,0,0,1
CUST_2015,53,28,48.52,5176.0,One year,Cash,Fiber Optic,4,24.83,21,1,0,0
CUST_2016,26,61,75.4,2273.51,One year,Cash,DSL,5,90.14,1,1,1,0
CUST_2017,55,16,20.16,4106.44,One year,UPI,No,5,10.36,4,1,0,0
CUST_2018,65,2,48.32,6311.71,Month-to-month,Cash,Fiber Optic,6,71.27,10,1,0,1
CUST_2019,39,17,108.14,7065.61,One year,Cash,DSL,4,22.79,26,1,1,1
CUST_2020,19,30,79.36,6725.71,Month-to-month,Credit Card,Fiber Optic,6,30.73,40,0,1,1
CUST_2021,41,13,80.79,4699.23,Month-to-month,Bank Transfer,Fiber Optic,4,94.69,3,1,0,1
CUST_2022,25,13,60.34,2065.65,One year,Credit Card,DSL,2,27.05,44,1,0,0
CUST_2023,28,43,87.65,5323.74,One year,Credit Card,No,5,67.64,9,1,1,0
CUST_2024,30,21,38.99,5708.25,One year,UPI,DSL,1,18.63,32,1,1,0
CUST_2025,34,55,101.87,184.47,Two year,Cash,Fiber Optic,5,10.25,3,0,0,1
CUST_2026,25,40,31.67,3569.76,Month-to-month,Bank Transfer,No,1,34.59,4,0,0,1
CUST_2027,38,15,85.6,6761.77,Two year,Bank Transfer,DSL,4,62.8,6,1,1,1
CUST_2028,35,52,54.11,3967.74,Month-to-month,Bank Transfer,DSL,3,25.55,9,1,0,0
CUST_2029,47,53,94.75,2559.87,One year,Cash,DSL,0,30.72,26,0,1,1
CUST_2030,35,52,74.98,6987.2,Month-to-month,Bank Transfer,DSL,6,71.16,2,1,0,1
CUST_2031,63,30,65.24,1331.46,Month-to-month,Bank Transfer,DSL,4,11.18,2,0,0,1
CUST_2032,64,33,36.94,1730.92,Month-to-month,Cash,Fiber Optic,0,45.24,21,0,0,0
CUST_2033,48,57,83.68,5530.24,Month-to-month,UPI,Fiber Optic,2,94.23,22,1,0,0
CUST_2034,55,52,117.48,2884.24,Month-to-month,Bank Transfer,Fiber Optic,1,40.3,3,0,0,1
CUST_2035,49,9,102.56,5732.83,Month-to-month,Cash,Fiber Optic,6,43.99,35,1,1,1
CUST_2036,28,54,26.0,1345.86,Month-to-month,Credit Card,Fiber Optic,2,74.08,38,0,1,1
CUST_2037,62,1,57.62,2092.93,One year,Cash,Fiber Optic,3,78.12,33,0,0,1
CUST_2038,42,44,112.56,1337.51,Month-to-month,Credit Card,DSL,3,77.19,15,1,1,0
CUST_2039,50,9,70.3,7627.99,Month-to-month,Cash,Fiber Optic,5,99.79,11,1,0,1
CUST_2040,55,32,86.21,3302.69,Month-to-month,Bank Transfer,DSL,6,8.07,10,1,0,1
CUST_2041,58,15,111.26,2764.04,Month-to-month,UPI,No,6,98.24,36,0,1,1
CUST_2042,25,12,107.38,212.2,Two year,UPI,Fiber Optic,6,95.07,14,1,0,0
CUST_2043,28,57,70.18,1312.0,Two year,Bank Transfer,Fiber Optic,4,85.36,2,0,0,0
CUST_2044,39,8,63.76,3426.97,Month-to-month,Credit Card,Fiber Optic,7,45.96,44,1,0,1
CUST_2045,68,27,53.97,641.17,One year,Cash,Fiber Optic,7,87.22,37,0,1,1
CUST_2046,41,62,91.9,4134.84,One year,Bank Transfer,DSL,5,22.86,29,1,0,1
CUST_2047,58,12,48.7,3694.62,Month-to-month,Cash,Fiber Optic,3,79.37,35,0,0,1
CUST_2048,34,65,44.99,6160.63,One year,Bank Transfer,Fiber Optic,3,19.34,20,1,0,0
CUST_2049,29,42,55.62,5312.44,Month-to-month,Bank Transfer,DSL,5,81.72,21,1,0,0
CUST_2050,63,62,37.72,3622.98,Month-to-month,Cash,No,2,61.84,34,0,1,0
CUST_2051,49,11,89.51,1874.82,Month-to-month,UPI,Fiber Optic,0,10.71,43,1,0,1
CUST_2052,32,43,81.62,5842.22,Month-to-month,UPI,DSL,1,89.64,33,0,0,1
CUST_2053,33,17,68.29,5692.11,One year,Credit Card,Fiber Optic,3,58.22,19,0,0,0
CUST_2054,39,32,59.03,1311.04,Month-to-month,Cash,Fiber Optic,5,65.97,8,1,0,0
CUST_2055,45,40,110.91,7326.54,Month-to-month,Credit Card,Fiber Optic,3,29.07,31,1,1,1
CUST_2056,37,23,22.91,608.8,Month-to-month,Bank Transfer,Fiber Optic,2,87.29,11,0,0,1
CUST_2057,50,56,96.91,534.8,One year,Credit Card,Fiber Optic,6,54.97,8,1,0,0
CUST_2058,27,6,110.19,1580.07,Two year,Bank Transfer,Fiber Optic,6,42.69,25,1,1,1
CUST_2059,57,50,64.64,7284.74,One year,Cash,DSL,7,53.89,20,0,0,0
CUST_2060,49,37,75.07,4207.99,Month-to-month,Cash,DSL,1,70.63,38,0,0,0
CUST_2061,67,64,114.45,6324.73,One year,Cash,DSL,7,69.81,7,1,1,0
CUST_2062,50,54,41.23,1899.96,Month-to-month,Cash,DSL,6,36.4,13,0,0,1
CUST_2063,19,49,72.01,3972.75,Month-to-month,Credit Card,DSL,6,39.14,39,1,1,1
CUST_2064,50,11,67.47,2930.49,Month-to-month,Bank Transfer,Fiber Optic,2,56.66,43,1,1,1
CUST_2065,50,49,45.84,6639.85,Month-to-month,UPI,Fiber Optic,7,92.52,10,1,1,1
CUST_2066,58,21,101.86,278.58,One year,Cash,DSL,0,74.8,8,0,0,0
CUST_2067,30,66,109.96,2026.36,Two year,Cash,DSL,2,39.65,42,1,0,0
CUST_2068,47,63,98.19,1305.34,One year,Bank Transfer,DSL,1,34.37,43,0,1,0
CUST_2069,50,28,39.54,6887.59,Month-to-month,UPI,Fiber Optic,6,52.84,20,1,1,1
CUST_2070,30,17,28.67,3793.6,Month-to-month,Cash,DSL,7,87.13,17,1,1,1
CUST_2071,69,6,80.54,3293.34,Month-to-month,UPI,Fiber Optic,1,1.86,11,0,1,1
CUST_2072,43,19,25.71,3650.91,One year,Cash,Fiber Optic,3,71.34,16,1,1,0
CUST_2073,39,56,87.28,7778.2,One year,Credit Card,Fiber Optic,0,30.16,37,1,0,0
CUST_2074,56,28,73.04,6817.11,Two year,Credit Card,Fiber Optic,4,21.63,42,1,0,0
CUST_2075,19,66,86.28,5680.31,Month-to-month,UPI,DSL,3,2.2,32,0,0,1
CUST_2076,55,38,79.02,2394.78,Two year,Bank Transfer,DSL,6,89.76,26,0,0,0
CUST_2077,56,37,62.27,1404.87,One year,Bank Transfer,DSL,5,91.31,37,1,0,0
CUST_2078,43,68,40.09,7379.33,Two year,Credit Card,DSL,2,7.08,9,0,0,0
CUST_2079,63,49,50.57,3442.3,One year,Bank Transfer,DSL,7,52.66,35,1,0,0
CUST_2080,67,43,72.45,2302.17,One year,Bank Transfer,Fiber Optic,7,16.1,3,0,1,0
CUST_2081,32,36,85.19,3820.27,One year,Bank Transfer,DSL,2,76.11,31,1,0,0
CUST_2082,51,58,97.95,7350.99,One year,UPI,No,1,66.87,42,0,0,0
CUST_2083,59,13,96.72,3157.83,Month-to-month,UPI,DSL,5,30.42,7,0,1,0
CUST_2084,61,52,117.27,4544.86,Month-to-month,Bank Transfer,Fiber Optic,1,12.58,2,1,1,1
CUST_2085,66,58,48.58,6443.43,Month-to-month,Credit Card,Fiber Optic,5,83.29,25,0,0,1
CUST_2086,57,32,27.11,3474.35,Month-to-month,Bank Transfer,DSL,1,67.75,40,1,0,1
CUST_2087,28,60,54.57,1944.98,One year,Cash,DSL,4,1.68,12,0,0,1
CUST_2088,20,58,94.33,7956.75,Month-to-month,Credit Card,Fiber Optic,4,63.16,30,0,0,1
CUST_2089,23,56,63.81,7656.91,Month-to-month,UPI,No,3,81.22,30,0,0,0
CUST_2090,26,28,101.78,6763.49,Month-to-month,Cash,Fiber Optic,4,59.49,29,0,1,1
CUST_2091,23,1,74.93,5538.15,One year,Bank Transfer,DSL,5,43.05,41,1,1,1
CUST_2092,26,42,112.98,2429.44,Month-to-month,Bank Transfer,Fiber Optic,1,58.81,11,0,1,1
CUST_2093,56,48,114.79,7315.96,Month-to-month,Credit Card,DSL,5,62.35,23,1,0,0
CUST_2094,48,40,26.93,2276.9,Month-to-month,Credit Card,No,3,64.36,17,0,0,1
CUST_2095,49,63,65.64,6426.4,Month-to-month,Bank Transfer,Fiber Optic,3,96.74,13,1,0,0
CUST_2096,58,4,80.97,7354.24,Two year,Bank Transfer,DSL,6,18.69,33,1,0,1
CUST_2097,67,38,45.59,4863.73,Month-to-month,Credit Card,DSL,0,62.69,1,1,1,0
CUST_2098,29,27,60.71,6444.14,One year,Cash,DSL,4,19.61,40,1,1,0
CUST_2099,25,9,87.77,6354.39,One year,UPI,Fiber Optic,2,21.79,13,1,0,0
CUST_2100,25,16,42.67,1625.95,Two year,Credit Card,No,2,67.26,38,1,1,0
CUST_2101,67,56,80.2,5376.6,Month-to-month,Cash,DSL,0,91.68,3,0,1,0
CUST_2102,45,31,89.74,838.4,Month-to-month,Bank Transfer,Fiber Optic,1,16.75,16,1,0,1
CUST_2103,37,14,29.05,4112.02,Month-to-month,UPI,No,0,96.28,42,1,0,0
CUST_2104,64,25,69.75,1381.66,Month-to-month,Cash,DSL,1,32.62,7,0,0,1
CUST_2105,24,34,46.31,3389.16,One year,UPI,DSL,7,39.74,3,1,0,0
CUST_2106,28,67,92.44,6680.56,Month-to-month,UPI,DSL,4,16.21,14,1,0,1
CUST_2107,37,24,38.96,7898.63,Month-to-month,UPI,DSL,4,61.97,16,1,0,0
CUST_2108,33,26,109.22,2611.88,Two year,Cash,DSL,3,60.05,4,1,1,0
CUST_2109,21,20,63.09,4302.45,One year,Cash,No,3,44.78,31,1,0,0
CUST_2110,23,64,39.8,4139.25,Month-to-month,Bank Transfer,Fiber Optic,3,48.13,13,1,0,0
CUST_2111,39,10,63.8,7639.77,Month-to-month,UPI,DSL,7,62.67,27,0,1,1
CUST_2112,43,67,60.87,3880.81,Month-to-month,Credit Card,Fiber Optic,3,58.77,1,0,1,0
CUST_2113,20,24,62.89,5622.94,Two year,Credit Card,Fiber Optic,2,38.05,25,0,0,0
CUST_2114,58,5,78.56,7382.13,Two year,Credit Card,Fiber Optic,6,88.53,37,0,0,0
CUST_2115,59,67,72.12,3049.69,Two year,Cash,DSL,3,67.1,44,0,1,0
CUST_2116,31,58,34.98,7226.77,Two year,Bank Transfer,DSL,7,21.34,11,1,1,0
CUST_2117,28,27,26.56,7347.9,Month-to-month,Cash,Fiber Optic,3,32.67,9,0,1,0
CUST_2118,35,15,92.94,7452.23,Month-to-month,UPI,DSL,3,79.0,7,1,0,0
CUST_2119,29,35,75.97,2236.52,Month-to-month,Credit Card,DSL,1,11.35,14,1,1,1
CUST_2120,40,53,55.9,3262.81,One year,Cash,Fiber Optic,5,75.27,30,1,0,1
